ID	PRIMER	BARCODE	ERROR
SRR1383456.30205	IGHV_17		0.0
SRR1383456.30153	IGHV_3		0.0
SRR1383456.30158	IGHV_2		0.0
SRR1383456.30207	IGHV_2		0.0
SRR1383456.30178	IGHV_40		0.0
SRR1383456.30212	IGHV_27		0.13043478260869568
SRR1383456.30112	IGHV_4		0.0
SRR1383456.30233	IGHV_2		0.0
SRR1383456.30192	IGHV_10		0.17391304347826086
SRR1383456.30290	IGHV_14		0.0
SRR1383456.30301	IGHV_3		0.0
SRR1383456.30242	IGHV_33		0.0
SRR1383456.30274	IGHV_30		0.0
SRR1383456.30168	IGHV_2		0.0
SRR1383456.30282	IGHV_2		0.0
SRR1383456.30302	IGHV_14		0.0
SRR1383456.30216	IGHV_27		0.0
SRR1383456.30335	IGHV_2		0.0
SRR1383456.30336	IGHV_1		0.0
SRR1383456.30254	IGHV_1		0.0
SRR1383456.30248	IGHV_17		0.19047619047619047
SRR1383456.30327	IGHV_31		0.7307692307692308
SRR1383456.30369	IGHV_17		0.7619047619047619
SRR1383456.30342	IGHV_21		0.0
SRR1383456.30372	IGHV_2		0.0
SRR1383456.30362	IGHV_30		0.0
SRR1383456.30437	IGHV_27		0.13043478260869568
SRR1383456.30410	IGHV_30		0.0
SRR1383456.30391	IGHV_15		0.0
SRR1383456.30427	IGHV_12		0.0
SRR1383456.30441	IGHV_32		0.0
SRR1383456.30466	IGHV_7		0.0
SRR1383456.30479	IGHV_2		0.0
SRR1383456.30449	IGHV_3		0.0
SRR1383456.30246	IGHV_2		0.0
SRR1383456.30514	IGHV_6		0.0
SRR1383456.30546	IGHV_14		0.0
SRR1383456.30477	IGHV_1		0.0
SRR1383456.30563	IGHV_33		0.0
SRR1383456.30483	IGHV_1		0.0
SRR1383456.30550	IGHV_39		0.04166666666666663
SRR1383456.30508	IGHV_3		0.0
SRR1383456.30635	IGHV_36		0.04166666666666663
SRR1383456.30537	IGHV_21		0.04166666666666663
SRR1383456.30536	IGHV_22		0.0
SRR1383456.30583	IGHV_28		0.0
SRR1383456.30516	IGHV_21		0.04166666666666663
SRR1383456.30789	IGHV_37		0.0
SRR1383456.30556	IGHV_21		0.04166666666666663
SRR1383456.30899	IGHV_44		0.0
SRR1383456.30755	IGHV_32		0.0
SRR1383456.30914	IGHV_2		0.0
SRR1383456.31045	IGHV_2		0.0
SRR1383456.30940	IGHV_10		0.0
SRR1383456.31074	IGHV_44		0.0
SRR1383456.30978	IGHV_3		0.0
SRR1383456.31115	IGHV_13		0.04166666666666663
SRR1383456.31137	IGHV_40		0.04166666666666663
SRR1383456.31056	IGHV_7		0.0
SRR1383456.30833	IGHV_7		0.0
SRR1383456.30758	IGHV_37		0.050000000000000044
SRR1383456.31333	IGHV_14		0.045454545454545414
SRR1383456.31352	IGHV_7		0.0
SRR1383456.31323	IGHV_42		0.17391304347826086
SRR1383456.31324	IGHV_21		0.0
SRR1383456.31422	IGHV_7		0.0
SRR1383456.31315	IGHV_26		0.0
SRR1383456.31197	IGHV_32		0.0
SRR1383456.31412	IGHV_9		0.04166666666666663
SRR1383456.31558	IGHV_16		0.0
SRR1383456.31685	IGHV_11		0.0
SRR1383456.31698	IGHV_2		0.0
SRR1383456.31527	IGHV_44		0.0
SRR1383456.31437	IGHV_44		0.0
SRR1383456.31770	IGHV_3		0.0
SRR1383456.31718	IGHV_2		0.0
SRR1383456.31730	IGHV_44		0.0
SRR1383456.31725	IGHV_17		0.04761904761904767
SRR1383456.31585	IGHV_26		0.0
SRR1383456.31777	IGHV_3		0.0
SRR1383456.31858	IGHV_28		0.04166666666666663
SRR1383456.31790	IGHV_15		0.04166666666666663
SRR1383456.31965	IGHV_21		0.04166666666666663
SRR1383456.31816	IGHV_17		0.04761904761904767
SRR1383456.31964	IGHV_3		0.0
SRR1383456.31915	IGHV_45		0.07999999999999996
SRR1383456.31947	IGHV_44		0.0
SRR1383456.31967	IGHV_11		0.04347826086956519
SRR1383456.31935	IGHV_14		0.045454545454545414
SRR1383456.32091	IGHV_10		0.0
SRR1383456.32009	IGHV_2		0.04347826086956519
SRR1383456.32017	IGHV_14		0.0
SRR1383456.32075	IGHV_12		0.0
SRR1383456.31999	IGHV_2		0.0
SRR1383456.31876	IGHV_7		0.0
SRR1383456.32033	IGHV_2		0.0
SRR1383456.32076	IGHV_7		0.0
SRR1383456.32130	IGHV_41		0.29166666666666663
SRR1383456.32110	IGHV_33		0.04347826086956519
SRR1383456.32057	IGHV_12		0.0
SRR1383456.32103	IGHV_44		0.0
SRR1383456.32261	IGHV_45		0.8
SRR1383456.32276	IGHV_37		0.15000000000000002
SRR1383456.32185	IGHV_11		0.0
SRR1383456.32405	IGHV_2		0.21739130434782605
SRR1383456.32222	IGHV_2		0.0
SRR1383456.32329	IGHV_14		0.0
SRR1383456.32471	IGHV_42		0.04347826086956519
SRR1383456.32388	IGHV_44		0.0
SRR1383456.32565	IGHV_2		0.04347826086956519
SRR1383456.32917	IGHV_7		0.0
SRR1383456.32924	IGHV_37		0.09999999999999998
SRR1383456.32319	IGHV_44		0.0
SRR1383456.32741	IGHV_3		0.5384615384615384
SRR1383456.32863	IGHV_45		0.07999999999999996
SRR1383456.33271	IGHV_27		0.0
SRR1383456.32749	IGHV_35		0.1428571428571429
SRR1383456.33258	IGHV_14		0.0
SRR1383456.33362	IGHV_14		0.0
SRR1383456.32196	IGHV_33		0.0
SRR1383456.32039	IGHV_14		0.0
SRR1383456.32631	IGHV_44		0.0
SRR1383456.32813	IGHV_45		0.040000000000000036
SRR1383456.33345	IGHV_32		0.0
SRR1383456.33387	IGHV_26		0.0
SRR1383456.33355	IGHV_2		0.0
SRR1383456.32767	IGHV_11		0.0
SRR1383456.33378	IGHV_36		0.04166666666666663
SRR1383456.33463	IGHV_14		0.0
SRR1383456.32262	IGHV_44		0.0
SRR1383456.33473	IGHV_40		0.04166666666666663
SRR1383456.33374	IGHV_2		0.0
SRR1383456.33515	IGHV_2		0.0
SRR1383456.33396	IGHV_35		0.0
SRR1383456.33537	IGHV_3		0.0
SRR1383456.33535	IGHV_10		0.0
SRR1383456.33563	IGHV_3		0.0
SRR1383456.33578	IGHV_14		0.0
SRR1383456.33585	IGHV_25		0.07692307692307687
SRR1383456.33455	IGHV_32		0.0
SRR1383456.33482	IGHV_44		0.0
SRR1383456.33554	IGHV_17		0.0
SRR1383456.33593	IGHV_30		0.0
SRR1383456.33548	IGHV_6		0.0
SRR1383456.33549	IGHV_33		0.0
SRR1383456.33628	IGHV_28		0.0
SRR1383456.33598	IGHV_11		0.0
SRR1383456.33599	IGHV_14		0.0
SRR1383456.33655	IGHV_32		0.04347826086956519
SRR1383456.33720	IGHV_32		0.0
SRR1383456.33665	IGHV_11		0.0
SRR1383456.33742	IGHV_17		0.7619047619047619
SRR1383456.33663	IGHV_44		0.0
SRR1383456.33780	IGHV_7		0.0
SRR1383456.33811	IGHV_14		0.0
SRR1383456.33636	IGHV_10		0.0
SRR1383456.33729	IGHV_2		0.0
SRR1383456.33693	IGHV_37		0.0
SRR1383456.33785	IGHV_10		0.0
SRR1383456.33794	IGHV_35		0.19047619047619047
SRR1383456.33607	IGHV_2		0.0
SRR1383456.33775	IGHV_45		0.16000000000000003
SRR1383456.33798	IGHV_15		0.04166666666666663
SRR1383456.33818	IGHV_44		0.0
SRR1383456.33892	IGHV_26		0.0
SRR1383456.33822	IGHV_30		0.0
SRR1383456.33987	IGHV_32		0.0
SRR1383456.33687	IGHV_7		0.0
SRR1383456.33894	IGHV_28		0.04166666666666663
SRR1383456.33887	IGHV_12		0.0
SRR1383456.33648	IGHV_17		0.04761904761904767
SRR1383456.34024	IGHV_2		0.0
SRR1383456.33819	IGHV_4		0.13043478260869568
SRR1383456.33912	IGHV_2		0.0
SRR1383456.34041	IGHV_32		0.26086956521739135
SRR1383456.34005	IGHV_27		0.04347826086956519
SRR1383456.34079	IGHV_17		0.0
SRR1383456.34075	IGHV_10		0.0
SRR1383456.33833	IGHV_7		0.0
SRR1383456.34076	IGHV_2		0.0
SRR1383456.34078	IGHV_2		0.0
SRR1383456.33983	IGHV_40		0.04166666666666663
SRR1383456.34132	IGHV_3		0.0
SRR1383456.34045	IGHV_2		0.0
SRR1383456.34050	IGHV_2		0.0
SRR1383456.34101	IGHV_36		0.0
SRR1383456.34170	IGHV_10		0.0
SRR1383456.34268	IGHV_32		0.0
SRR1383456.34100	IGHV_3		0.0
SRR1383456.34306	IGHV_3		0.0
SRR1383456.34211	IGHV_2		0.0
SRR1383456.34237	IGHV_11		0.0
SRR1383456.34048	IGHV_21		0.0
SRR1383456.34188	IGHV_27		0.13043478260869568
SRR1383456.34133	IGHV_44		0.0
SRR1383456.34294	IGHV_9		0.0
SRR1383456.34234	IGHV_13		0.04166666666666663
SRR1383456.34142	IGHV_12		0.0
SRR1383456.34288	IGHV_3		0.0
SRR1383456.34360	IGHV_13		0.0
SRR1383456.34274	IGHV_7		0.0
SRR1383456.34328	IGHV_44		0.0
SRR1383456.34332	IGHV_11		0.0
SRR1383456.34390	IGHV_4		0.0
SRR1383456.34321	IGHV_13		0.0
SRR1383456.34381	IGHV_10		0.0
SRR1383456.34392	IGHV_30		0.0
SRR1383456.34313	IGHV_1		0.18181818181818177
SRR1383456.34335	IGHV_17		0.0
SRR1383456.34498	IGHV_2		0.0
SRR1383456.34505	IGHV_6		0.04347826086956519
SRR1383456.34337	IGHV_7		0.0
SRR1383456.34541	IGHV_2		0.0
SRR1383456.34519	IGHV_43		0.07692307692307687
SRR1383456.34377	IGHV_32		0.0
SRR1383456.34265	IGHV_12		0.0
SRR1383456.34534	IGHV_13		0.0
SRR1383456.34561	IGHV_3		0.0
SRR1383456.34560	IGHV_2		0.0
SRR1383456.34457	IGHV_21		0.04166666666666663
SRR1383456.34563	IGHV_32		0.0
SRR1383456.34634	IGHV_36		0.04166666666666663
SRR1383456.34575	IGHV_33		0.0
SRR1383456.34750	IGHV_4		0.0
SRR1383456.34715	IGHV_21		0.0
SRR1383456.34719	IGHV_32		0.04347826086956519
SRR1383456.34647	IGHV_14		0.0
SRR1383456.34787	IGHV_2		0.0
SRR1383456.34607	IGHV_2		0.0
SRR1383456.34800	IGHV_2		0.0
SRR1383456.34811	IGHV_32		0.0
SRR1383456.34773	IGHV_1		0.18181818181818177
SRR1383456.34766	IGHV_21		0.0
SRR1383456.34817	IGHV_13		0.0
SRR1383456.34813	IGHV_31		0.5769230769230769
SRR1383456.34854	IGHV_33		0.0
SRR1383456.34861	IGHV_13		0.0
SRR1383456.34726	IGHV_3		0.0
SRR1383456.34889	IGHV_14		0.0
SRR1383456.34844	IGHV_44		0.0
SRR1383456.34886	IGHV_3		0.0
SRR1383456.34973	IGHV_3		0.0
SRR1383456.34902	IGHV_17		0.04761904761904767
SRR1383456.34708	IGHV_41		0.04166666666666663
SRR1383456.35045	IGHV_7		0.0
SRR1383456.34941	IGHV_2		0.0
SRR1383456.34925	IGHV_14		0.0
SRR1383456.34905	IGHV_14		0.0
SRR1383456.35501	IGHV_10		0.0
SRR1383456.35322	IGHV_1		0.13636363636363635
SRR1383456.34923	IGHV_21		0.04166666666666663
SRR1383456.35064	IGHV_30		0.0
SRR1383456.35454	IGHV_26		0.0
SRR1383456.35304	IGHV_44		0.0
SRR1383456.35570	IGHV_32		0.17391304347826086
SRR1383456.35581	IGHV_6		0.5217391304347826
SRR1383456.35627	IGHV_10		0.04347826086956519
SRR1383456.35588	IGHV_3		0.0
SRR1383456.35524	IGHV_12		0.0
SRR1383456.35663	IGHV_12		0.0
SRR1383456.35174	IGHV_7		0.0
SRR1383456.35580	IGHV_26		0.0
SRR1383456.35593	IGHV_2		0.0
SRR1383456.35614	IGHV_17		0.04761904761904767
SRR1383456.35532	IGHV_2		0.0
SRR1383456.35610	IGHV_37		0.0
SRR1383456.35597	IGHV_11		0.0
SRR1383456.35685	IGHV_44		0.0
SRR1383456.35732	IGHV_17		0.0
SRR1383456.35664	IGHV_11		0.04347826086956519
SRR1383456.35722	IGHV_33		0.0
SRR1383456.35757	IGHV_27		0.13043478260869568
SRR1383456.35690	IGHV_2		0.0
SRR1383456.35929	IGHV_4		0.0
SRR1383456.35797	IGHV_2		0.0
SRR1383456.35791	IGHV_36		0.0
SRR1383456.35770	IGHV_8		0.0
SRR1383456.35702	IGHV_44		0.0
SRR1383456.35805	IGHV_11		0.0
SRR1383456.35829	IGHV_21		0.0
SRR1383456.35875	IGHV_33		0.0
SRR1383456.35809	IGHV_39		0.04166666666666663
SRR1383456.35871	IGHV_14		0.045454545454545414
SRR1383456.35786	IGHV_4		0.04347826086956519
SRR1383456.35914	IGHV_13		0.0
SRR1383456.35867	IGHV_2		0.0
SRR1383456.35945	IGHV_2		0.0
SRR1383456.35939	IGHV_36		0.04166666666666663
SRR1383456.35977	IGHV_40		0.04166666666666663
SRR1383456.35949	IGHV_32		0.0
SRR1383456.35986	IGHV_2		0.0
SRR1383456.35891	IGHV_2		0.0
SRR1383456.36007	IGHV_17		0.0
SRR1383456.35961	IGHV_44		0.0
SRR1383456.35911	IGHV_7		0.0
SRR1383456.36019	IGHV_2		0.0
SRR1383456.35963	IGHV_17		0.23809523809523814
SRR1383456.36013	IGHV_44		0.0
SRR1383456.36053	IGHV_28		0.04166666666666663
SRR1383456.36065	IGHV_26		0.0
SRR1383456.35897	IGHV_28		0.0
SRR1383456.36061	IGHV_7		0.0
SRR1383456.36084	IGHV_44		0.0
SRR1383456.36037	IGHV_37		0.0
SRR1383456.36079	IGHV_28		0.04166666666666663
SRR1383456.36057	IGHV_44		0.0
SRR1383456.36082	IGHV_14		0.0
SRR1383456.35995	IGHV_5		0.0
SRR1383456.36041	IGHV_2		0.0
SRR1383456.36136	IGHV_17		0.04761904761904767
SRR1383456.36109	IGHV_21		0.04166666666666663
SRR1383456.36096	IGHV_2		0.04347826086956519
SRR1383456.36137	IGHV_32		0.0
SRR1383456.36100	IGHV_14		0.0
SRR1383456.36156	IGHV_21		0.0
SRR1383456.36157	IGHV_7		0.0
SRR1383456.36126	IGHV_15		0.04166666666666663
SRR1383456.36164	IGHV_7		0.0
SRR1383456.36241	IGHV_40		0.04166666666666663
SRR1383456.36243	IGHV_3		0.0
SRR1383456.36205	IGHV_32		0.04347826086956519
SRR1383456.36253	IGHV_3		0.6538461538461539
SRR1383456.36265	IGHV_2		0.0
SRR1383456.36236	IGHV_2		0.0
SRR1383456.36149	IGHV_3		0.0
SRR1383456.36280	IGHV_17		0.0
SRR1383456.36289	IGHV_17		0.0
SRR1383456.36263	IGHV_2		0.0
SRR1383456.36167	IGHV_8		0.0
SRR1383456.36344	IGHV_7		0.0
SRR1383456.36282	IGHV_33		0.0
SRR1383456.36329	IGHV_17		0.19047619047619047
SRR1383456.36333	IGHV_2		0.0
SRR1383456.36302	IGHV_22		0.0
SRR1383456.36310	IGHV_2		0.0
SRR1383456.36365	IGHV_44		0.0
SRR1383456.36382	IGHV_32		0.0
SRR1383456.36430	IGHV_2		0.0
SRR1383456.36377	IGHV_2		0.0
SRR1383456.36372	IGHV_26		0.0
SRR1383456.36362	IGHV_37		0.0
SRR1383456.36417	IGHV_15		0.04166666666666663
SRR1383456.36423	IGHV_4		0.0
SRR1383456.36402	IGHV_14		0.0
SRR1383456.36305	IGHV_2		0.0
SRR1383456.36414	IGHV_2		0.0
SRR1383456.36442	IGHV_45		0.6
SRR1383456.36463	IGHV_15		0.20833333333333337
SRR1383456.36478	IGHV_44		0.0
SRR1383456.36450	IGHV_21		0.04166666666666663
SRR1383456.36453	IGHV_3		0.0
SRR1383456.36494	IGHV_14		0.0
SRR1383456.36459	IGHV_2		0.0
SRR1383456.36460	IGHV_1		0.13636363636363635
SRR1383456.36470	IGHV_3		0.0
SRR1383456.36496	IGHV_40		0.04166666666666663
SRR1383456.36539	IGHV_17		0.0
SRR1383456.36508	IGHV_2		0.0
SRR1383456.36564	IGHV_21		0.0
SRR1383456.36506	IGHV_14		0.0
SRR1383456.36556	IGHV_7		0.0
SRR1383456.36573	IGHV_14		0.0
SRR1383456.36591	IGHV_16		0.0
SRR1383456.36600	IGHV_13		0.04166666666666663
SRR1383456.36594	IGHV_2		0.0
SRR1383456.36431	IGHV_10		0.0
SRR1383456.36621	IGHV_26		0.0
SRR1383456.36568	IGHV_10		0.0
SRR1383456.36613	IGHV_2		0.0
SRR1383456.36614	IGHV_4		0.0
SRR1383456.36356	IGHV_2		0.0
SRR1383456.36631	IGHV_32		0.04347826086956519
SRR1383456.36628	IGHV_3		0.0
SRR1383456.36652	IGHV_14		0.0
SRR1383456.36676	IGHV_10		0.0
SRR1383456.36687	IGHV_28		0.0
SRR1383456.36706	IGHV_9		0.6666666666666667
SRR1383456.36761	IGHV_36		0.04166666666666663
SRR1383456.36693	IGHV_10		0.0
SRR1383456.36739	IGHV_44		0.0
SRR1383456.36688	IGHV_44		0.0
SRR1383456.36725	IGHV_7		0.0
SRR1383456.36697	IGHV_12		0.0
SRR1383456.36775	IGHV_10		0.0
SRR1383456.36692	IGHV_2		0.0
SRR1383456.36760	IGHV_28		0.04166666666666663
SRR1383456.36718	IGHV_44		0.0
SRR1383456.36789	IGHV_7		0.0
SRR1383456.36780	IGHV_2		0.0
SRR1383456.36786	IGHV_15		0.0
SRR1383456.36704	IGHV_45		0.0
SRR1383456.36782	IGHV_44		0.0
SRR1383456.36797	IGHV_32		0.0
SRR1383456.36908	IGHV_14		0.0
SRR1383456.36933	IGHV_10		0.0
SRR1383456.36840	IGHV_27		0.13043478260869568
SRR1383456.36862	IGHV_2		0.0
SRR1383456.36866	IGHV_20		0.0
SRR1383456.36912	IGHV_2		0.0
SRR1383456.36888	IGHV_2		0.0
SRR1383456.36949	IGHV_27		0.13043478260869568
SRR1383456.36986	IGHV_36		0.0
SRR1383456.36968	IGHV_14		0.0
SRR1383456.36945	IGHV_2		0.0
SRR1383456.36950	IGHV_44		0.0
SRR1383456.37015	IGHV_2		0.0
SRR1383456.36971	IGHV_32		0.0
SRR1383456.36882	IGHV_22		0.0
SRR1383456.36975	IGHV_2		0.0
SRR1383456.37026	IGHV_33		0.0
SRR1383456.37021	IGHV_2		0.04347826086956519
SRR1383456.37032	IGHV_39		0.0
SRR1383456.37050	IGHV_2		0.0
SRR1383456.37067	IGHV_3		0.0
SRR1383456.37044	IGHV_6		0.04347826086956519
SRR1383456.37072	IGHV_7		0.0
SRR1383456.37093	IGHV_2		0.0
SRR1383456.37071	IGHV_36		0.04166666666666663
SRR1383456.36956	IGHV_7		0.0
SRR1383456.37057	IGHV_41		0.0
SRR1383456.37096	IGHV_20		0.04166666666666663
SRR1383456.37139	IGHV_16		0.0
SRR1383456.37157	IGHV_33		0.0
SRR1383456.37106	IGHV_14		0.0
SRR1383456.37128	IGHV_6		0.0
SRR1383456.37144	IGHV_3		0.0
SRR1383456.36934	IGHV_33		0.0
SRR1383456.36979	IGHV_10		0.0
SRR1383456.37131	IGHV_41		0.04166666666666663
SRR1383456.37162	IGHV_11		0.08695652173913049
SRR1383456.37174	IGHV_1		0.5
SRR1383456.37188	IGHV_14		0.0
SRR1383456.37175	IGHV_44		0.0
SRR1383456.37158	IGHV_2		0.0
SRR1383456.37197	IGHV_22		0.04166666666666663
SRR1383456.37191	IGHV_21		0.0
SRR1383456.37163	IGHV_13		0.04166666666666663
SRR1383456.37205	IGHV_7		0.0
SRR1383456.37232	IGHV_14		0.0
SRR1383456.37262	IGHV_27		0.04347826086956519
SRR1383456.37228	IGHV_2		0.0
SRR1383456.37319	IGHV_7		0.0
SRR1383456.37237	IGHV_32		0.0
SRR1383456.37199	IGHV_2		0.04347826086956519
SRR1383456.37350	IGHV_14		0.0
SRR1383456.37294	IGHV_3		0.0
SRR1383456.37204	IGHV_37		0.0
SRR1383456.37385	IGHV_3		0.0
SRR1383456.37291	IGHV_17		0.04761904761904767
SRR1383456.37379	IGHV_2		0.0
SRR1383456.37531	IGHV_1		0.0
SRR1383456.37349	IGHV_2		0.0
SRR1383456.37551	IGHV_44		0.0
SRR1383456.37522	IGHV_2		0.0
SRR1383456.37503	IGHV_3		0.0
SRR1383456.37552	IGHV_6		0.0
SRR1383456.37548	IGHV_44		0.0
SRR1383456.37797	IGHV_20		0.0
SRR1383456.37420	IGHV_4		0.0
SRR1383456.37461	IGHV_3		0.0
SRR1383456.37422	IGHV_10		0.0
SRR1383456.37579	IGHV_10		0.0
SRR1383456.37565	IGHV_17		0.0
SRR1383456.37611	IGHV_30		0.0
SRR1383456.37700	IGHV_12		0.04166666666666663
SRR1383456.37784	IGHV_32		0.0
SRR1383456.37713	IGHV_37		0.09999999999999998
SRR1383456.37562	IGHV_13		0.0
SRR1383456.37884	IGHV_2		0.0
SRR1383456.37865	IGHV_2		0.0
SRR1383456.37747	IGHV_33		0.04347826086956519
SRR1383456.37805	IGHV_2		0.0
SRR1383456.37858	IGHV_2		0.04347826086956519
SRR1383456.37910	IGHV_26		0.0
SRR1383456.37898	IGHV_7		0.038461538461538436
SRR1383456.37877	IGHV_2		0.0
SRR1383456.37852	IGHV_21		0.0
SRR1383456.37917	IGHV_3		0.0
SRR1383456.37897	IGHV_22		0.04166666666666663
SRR1383456.37934	IGHV_40		0.0
SRR1383456.37967	IGHV_35		0.5714285714285714
SRR1383456.37801	IGHV_2		0.0
SRR1383456.37935	IGHV_36		0.0
SRR1383456.37971	IGHV_44		0.0
SRR1383456.37986	IGHV_17		0.09523809523809523
SRR1383456.37851	IGHV_7		0.0
SRR1383456.37984	IGHV_2		0.0
SRR1383456.37999	IGHV_12		0.0
SRR1383456.37985	IGHV_3		0.0
SRR1383456.38015	IGHV_3		0.0
SRR1383456.38022	IGHV_45		0.0
SRR1383456.38023	IGHV_2		0.0
SRR1383456.38053	IGHV_10		0.0
SRR1383456.38107	IGHV_20		0.0
SRR1383456.38024	IGHV_14		0.045454545454545414
SRR1383456.38084	IGHV_14		0.0
SRR1383456.38108	IGHV_3		0.7692307692307692
SRR1383456.38035	IGHV_44		0.0
SRR1383456.38034	IGHV_2		0.0
SRR1383456.38087	IGHV_10		0.0
SRR1383456.38182	IGHV_14		0.0
SRR1383456.38118	IGHV_6		0.04347826086956519
SRR1383456.38131	IGHV_35		0.04761904761904767
SRR1383456.38161	IGHV_2		0.0
SRR1383456.38165	IGHV_2		0.0
SRR1383456.38173	IGHV_13		0.04166666666666663
SRR1383456.38176	IGHV_2		0.0
SRR1383456.38168	IGHV_40		0.0
SRR1383456.38202	IGHV_2		0.08695652173913049
SRR1383456.38199	IGHV_2		0.0
SRR1383456.38230	IGHV_22		0.04166666666666663
SRR1383456.38209	IGHV_37		0.15000000000000002
SRR1383456.38188	IGHV_11		0.04347826086956519
SRR1383456.38210	IGHV_2		0.0
SRR1383456.38221	IGHV_30		0.04347826086956519
SRR1383456.38208	IGHV_13		0.08333333333333337
SRR1383456.38245	IGHV_30		0.0
SRR1383456.38240	IGHV_10		0.0
SRR1383456.38299	IGHV_2		0.04347826086956519
SRR1383456.38265	IGHV_2		0.0
SRR1383456.38261	IGHV_17		0.7619047619047619
SRR1383456.38327	IGHV_2		0.0
SRR1383456.38252	IGHV_2		0.0
SRR1383456.38332	IGHV_33		0.0
SRR1383456.38253	IGHV_7		0.0
SRR1383456.38319	IGHV_33		0.0
SRR1383456.38382	IGHV_2		0.0
SRR1383456.38329	IGHV_14		0.0
SRR1383456.38359	IGHV_26		0.0
SRR1383456.38342	IGHV_6		0.04347826086956519
SRR1383456.38316	IGHV_2		0.0
SRR1383456.38282	IGHV_28		0.04166666666666663
SRR1383456.38246	IGHV_2		0.0
SRR1383456.38369	IGHV_14		0.0
SRR1383456.38404	IGHV_17		0.6666666666666667
SRR1383456.38419	IGHV_4		0.0
SRR1383456.38416	IGHV_44		0.0
SRR1383456.38503	IGHV_25		0.038461538461538436
SRR1383456.38383	IGHV_3		0.0
SRR1383456.38466	IGHV_45		0.040000000000000036
SRR1383456.38402	IGHV_2		0.0
SRR1383456.38597	IGHV_3		0.0
SRR1383456.38413	IGHV_2		0.0
SRR1383456.38580	IGHV_33		0.0
SRR1383456.38441	IGHV_3		0.0
SRR1383456.38407	IGHV_10		0.0
SRR1383456.38394	IGHV_7		0.0
SRR1383456.38445	IGHV_30		0.0
SRR1383456.38549	IGHV_10		0.0
SRR1383456.38593	IGHV_7		0.0
SRR1383456.38446	IGHV_27		0.5652173913043479
SRR1383456.38502	IGHV_3		0.5769230769230769
SRR1383456.38607	IGHV_2		0.0
SRR1383456.38551	IGHV_10		0.0
SRR1383456.38626	IGHV_3		0.0
SRR1383456.38605	IGHV_32		0.0
SRR1383456.38644	IGHV_2		0.0
SRR1383456.38639	IGHV_40		0.0
SRR1383456.38668	IGHV_2		0.0
SRR1383456.38618	IGHV_27		0.0
SRR1383456.38649	IGHV_2		0.04347826086956519
SRR1383456.38602	IGHV_1		0.18181818181818177
SRR1383456.38690	IGHV_7		0.0
SRR1383456.38659	IGHV_33		0.0
SRR1383456.38615	IGHV_3		0.0
SRR1383456.38535	IGHV_33		0.0
SRR1383456.38533	IGHV_2		0.0
SRR1383456.38634	IGHV_13		0.0
SRR1383456.38692	IGHV_2		0.0
SRR1383456.38654	IGHV_3		0.0
SRR1383456.38663	IGHV_40		0.04166666666666663
SRR1383456.38696	IGHV_10		0.0
SRR1383456.38744	IGHV_2		0.0
SRR1383456.38800	IGHV_2		0.0
SRR1383456.38780	IGHV_28		0.04166666666666663
SRR1383456.38825	IGHV_28		0.0
SRR1383456.38746	IGHV_21		0.0
SRR1383456.38741	IGHV_26		0.0
SRR1383456.38701	IGHV_36		0.04166666666666663
SRR1383456.38685	IGHV_3		0.0
SRR1383456.38788	IGHV_14		0.045454545454545414
SRR1383456.38832	IGHV_30		0.0
SRR1383456.38816	IGHV_7		0.0
SRR1383456.38713	IGHV_17		0.04761904761904767
SRR1383456.38754	IGHV_10		0.0
SRR1383456.38828	IGHV_2		0.0
SRR1383456.38813	IGHV_10		0.0
SRR1383456.38860	IGHV_3		0.0
SRR1383456.38869	IGHV_32		0.0
SRR1383456.38805	IGHV_12		0.0
SRR1383456.38833	IGHV_3		0.0
SRR1383456.38847	IGHV_11		0.0
SRR1383456.38796	IGHV_2		0.0
SRR1383456.38810	IGHV_7		0.0
SRR1383456.38867	IGHV_7		0.038461538461538436
SRR1383456.38836	IGHV_11		0.0
SRR1383456.38834	IGHV_43		0.0
SRR1383456.38891	IGHV_3		0.0
SRR1383456.38852	IGHV_32		0.0
SRR1383456.38905	IGHV_22		0.04166666666666663
SRR1383456.38911	IGHV_2		0.0
SRR1383456.38921	IGHV_1		0.0
SRR1383456.38929	IGHV_5		0.5217391304347826
SRR1383456.38960	IGHV_27		0.21739130434782605
SRR1383456.38924	IGHV_26		0.0
SRR1383456.38872	IGHV_40		0.0
SRR1383456.38964	IGHV_22		0.0
SRR1383456.38914	IGHV_2		0.0
SRR1383456.38936	IGHV_12		0.0
SRR1383456.38946	IGHV_6		0.0
SRR1383456.38913	IGHV_3		0.0
SRR1383456.39020	IGHV_3		0.0
SRR1383456.38978	IGHV_41		0.0
SRR1383456.38976	IGHV_2		0.0
SRR1383456.38993	IGHV_2		0.0
SRR1383456.38986	IGHV_2		0.0
SRR1383456.39005	IGHV_14		0.0
SRR1383456.38943	IGHV_15		0.04166666666666663
SRR1383456.39142	IGHV_14		0.0
SRR1383456.38989	IGHV_4		0.0
SRR1383456.39061	IGHV_14		0.0
SRR1383456.39022	IGHV_13		0.04166666666666663
SRR1383456.39115	IGHV_15		0.04166666666666663
SRR1383456.39062	IGHV_2		0.0
SRR1383456.39139	IGHV_12		0.04166666666666663
SRR1383456.39057	IGHV_26		0.0
SRR1383456.39013	IGHV_43		0.038461538461538436
SRR1383456.39130	IGHV_4		0.0
